date_computed,date,stateid,state_de,state_en,num_users,num_detections,num_trend,detection_rate,detection_rate_trend
2020-10-28,2020-06-16,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,1.1382,0.0012330456226880395,0.0014034525277435267
2020-10-28,2020-06-17,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,2,1.1389,0.002466091245376079,0.0014043156596794083
2020-10-28,2020-06-18,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,1.1343,0.0012330456226880395,0.0013986436498150433
2020-10-28,2020-06-19,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,2,1.1232,0.002466091245376079,0.001384956843403206
2020-10-28,2020-06-20,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,2,1.1043,0.002466091245376079,0.001361652281134402
2020-10-28,2020-06-21,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,2,1.0779,0.002466091245376079,0.0013290998766954379
2020-10-28,2020-06-22,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,1.046,0.0012330456226880395,0.0012897657213316893
2020-10-28,2020-06-23,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,1.0127,0.0,0.0012487053020961774
2020-10-28,2020-06-24,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,0.9818,0.0,0.0012106041923551172
2020-10-28,2020-06-25,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,0.9551,0.0,0.0011776818742293463
2020-10-28,2020-06-26,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,0.9326,0.0012330456226880395,0.0011499383477188655
2020-10-28,2020-06-27,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,0.9122,0.0012330456226880395,0.0011247842170160297
2020-10-28,2020-06-28,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,0.892,0.0012330456226880395,0.0010998766954377311
2020-10-28,2020-06-29,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,2,0.8703,0.002466091245376079,0.0010731196054254008
2020-10-28,2020-06-30,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,0.8456,0.0012330456226880395,0.0010426633785450062
2020-10-28,2020-07-01,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,0.8187,0.0012330456226880395,0.001009494451294698
2020-10-28,2020-07-02,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,0.7905,0.0012330456226880395,0.0009747225647348952
2020-10-28,2020-07-03,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,0.7626,0.0012330456226880395,0.0009403205918618988
2020-10-28,2020-07-04,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,0.7367,0.0012330456226880395,0.0009083847102342787
2020-10-28,2020-07-05,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,0.7153,0.0012330456226880395,0.0008819975339087547
2020-10-28,2020-07-06,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,0.7011,0.0,0.0008644882860665844
2020-10-28,2020-07-07,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,0.6976,0.0,0.0008601726263871764
2020-10-28,2020-07-08,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,0.7067,0.0,0.0008713933415536375
2020-10-28,2020-07-09,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,0.7292,0.0,0.0008991368680641183
2020-10-28,2020-07-10,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,0.7642,0.0012330456226880395,0.0009422934648581998
2020-10-28,2020-07-11,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,0.8094,0.0012330456226880395,0.000998027127003699
2020-10-28,2020-07-12,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,0.863,0.0012330456226880395,0.001064118372379778
2020-10-28,2020-07-13,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,0.9238,0.0012330456226880395,0.0011390875462392108
2020-10-28,2020-07-14,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,0.9905,0.0012330456226880395,0.0012213316892725032
2020-10-28,2020-07-15,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,1.0622,0.0012330456226880395,0.0013097410604192355
2020-10-28,2020-07-16,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,1.1379,0.0012330456226880395,0.00140308261405672
2020-10-28,2020-07-17,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,1.2165,0.0012330456226880395,0.0014999999999999998
2020-10-28,2020-07-18,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,1.2967,0.0012330456226880395,0.0015988902589395807
2020-10-28,2020-07-19,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,1.3767,0.0,0.001697533908754624
2020-10-28,2020-07-20,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,1.4542,0.0,0.0017930949445129469
2020-10-28,2020-07-21,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,1.5239,0.0012330456226880395,0.0018790382244143033
2020-10-28,2020-07-22,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,2,1.5778,0.002466091245376079,0.0019454993834771889
2020-10-28,2020-07-23,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,4,1.607,0.004932182490752158,0.001981504315659679
2020-10-28,2020-07-24,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,4,1.603,0.004932182490752158,0.001976572133168927
2020-10-28,2020-07-25,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,4,1.5624,0.004932182490752158,0.001926510480887793
2020-10-28,2020-07-26,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,3,1.4866,0.0036991368680641184,0.0018330456226880393
2020-10-28,2020-07-27,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,2,1.3819,0.002466091245376079,0.0017039457459926016
2020-10-28,2020-07-28,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,1.2573,0.0012330456226880395,0.001550308261405672
2020-10-28,2020-07-29,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,1.1234,0.0012330456226880395,0.0013852034525277436
2020-10-28,2020-07-30,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,0.9902,0.0,0.0012209617755856966
2020-10-28,2020-07-31,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,0.8674,0.0,0.0010695437731196053
2020-10-28,2020-08-01,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,0.7626,0.0,0.0009403205918618988
2020-10-28,2020-08-02,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,0.6819,0.0,0.000840813810110974
2020-10-28,2020-08-03,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,0.6298,0.0,0.0007765721331689273
2020-10-28,2020-08-04,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,0.6093,0.0,0.0007512946979038224
2020-10-28,2020-08-05,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,0.6224,0.0,0.0007674475955610357
2020-10-28,2020-08-06,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,0.6696,0.0,0.0008256473489519112
2020-10-28,2020-08-07,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,0.7503,0.0,0.000925154130702836
2020-10-28,2020-08-08,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,0.8626,0.0,0.001063625154130703
2020-10-28,2020-08-09,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,1.003,0.0,0.0012367447595561035
2020-10-28,2020-08-10,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,1.1664,0.0012330456226880395,0.0014382244143033294
2020-10-28,2020-08-11,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,1.3455,0.0012330456226880395,0.001659062885326757
2020-10-28,2020-08-12,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,1.5328,0.0012330456226880395,0.0018900123304562268
2020-10-28,2020-08-13,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,1.7201,0.0012330456226880395,0.0021209617755856966
2020-10-28,2020-08-14,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,2,1.8981,0.002466091245376079,0.0023404438964241677
2020-10-28,2020-08-15,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,2,2.0562,0.002466091245376079,0.0025353884093711468
2020-10-28,2020-08-16,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,4,2.1838,0.004932182490752158,0.0026927250308261407
2020-10-28,2020-08-17,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,5,2.2702,0.006165228113440197,0.002799260172626387
2020-10-28,2020-08-18,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,5,2.3085,0.006165228113440197,0.002846485819975339
2020-10-28,2020-08-19,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,4,2.2972,0.004932182490752158,0.0028325524044389644
2020-10-28,2020-08-20,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,4,2.2401,0.004932182490752158,0.002762145499383477
2020-10-28,2020-08-21,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,2,2.1444,0.002466091245376079,0.002644143033292232
2020-10-28,2020-08-22,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,2,2.021,0.002466091245376079,0.0024919852034525278
2020-10-28,2020-08-23,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,2,1.8802,0.002466091245376079,0.002318372379778052
2020-10-28,2020-08-24,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,1.7326,0.0012330456226880395,0.0021363748458692973
2020-10-28,2020-08-25,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,1.5889,0.0012330456226880395,0.001959186189889026
2020-10-28,2020-08-26,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,1.4582,0.0,0.001798027127003699
2020-10-28,2020-08-27,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,1.3487,0.0,0.0016630086313193589
2020-10-28,2020-08-28,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,1.2653,0.0,0.0015601726263871764
2020-10-28,2020-08-29,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,1.2106,0.0,0.0014927250308261403
2020-10-28,2020-08-30,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,1.1845,0.0,0.001460542540073983
2020-10-28,2020-08-31,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,1.1843,0.0012330456226880395,0.001460295930949445
2020-10-28,2020-09-01,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,1.2053,0.0012330456226880395,0.001486189889025894
2020-10-28,2020-09-02,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,1.2422,0.0012330456226880395,0.0015316892725030825
2020-10-28,2020-09-03,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,1.2893,0.0012330456226880395,0.0015897657213316892
2020-10-28,2020-09-04,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,1.3403,0.0,0.0016526510480887793
2020-10-28,2020-09-05,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,2,1.3887,0.002466091245376079,0.0017123304562268805
2020-10-28,2020-09-06,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,3,1.425,0.0036991368680641184,0.0017570900123304563
2020-10-28,2020-09-07,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,4,1.4409,0.004932182490752158,0.0017766954377311961
2020-10-28,2020-09-08,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,4,1.4315,0.004932182490752158,0.0017651048088779284
2020-10-28,2020-09-09,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,3,1.3968,0.0036991368680641184,0.0017223181257706535
2020-10-28,2020-09-10,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,1.342,0.0012330456226880395,0.0016547472256473491
2020-10-28,2020-09-11,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,1.2756,0.0012330456226880395,0.0015728729963008633
2020-10-28,2020-09-12,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,1.2052,0.0,0.0014860665844636251
2020-10-28,2020-09-13,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,1.1381,0.0,0.0014033292231812576
2020-10-28,2020-09-14,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,1.079,0.0012330456226880395,0.0013304562268803945
2020-10-28,2020-09-15,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,1.0305,0.0012330456226880395,0.0012706535141800246
2020-10-28,2020-09-16,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,0.9948,0.0012330456226880395,0.0012266337854500617
2020-10-28,2020-09-17,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,2,0.9742,0.002466091245376079,0.001201233045622688
2020-10-28,2020-09-18,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,2,0.9711,0.002466091245376079,0.001197410604192355
2020-10-28,2020-09-19,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,0.9897,0.0012330456226880395,0.0012203452527743527
2020-10-28,2020-09-20,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,1.0364,0.0012330456226880395,0.001277928483353884
2020-10-28,2020-09-21,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,1.1178,0.0,0.0013782983970406905
2020-10-28,2020-09-22,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,1.2401,0.0,0.0015290998766954377
2020-10-28,2020-09-23,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,1.4074,0.0,0.0017353884093711466
2020-10-28,2020-09-24,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,1.6213,0.0,0.0019991368680641183
2020-10-28,2020-09-25,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,0,1.8807,0.0,0.0023189889025893957
2020-10-28,2020-09-26,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,2.1812,0.0012330456226880395,0.0026895191122071516
2020-10-28,2020-09-27,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,2,2.5145,0.002466091245376079,0.0031004932182490752
2020-10-28,2020-09-28,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,3,2.8701,0.0036991368680641184,0.003538964241676942
2020-10-28,2020-09-29,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,3,3.2364,0.0036991368680641184,0.003990628853267571
2020-10-28,2020-09-30,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,3,3.6021,0.0036991368680641184,0.004441553637484587
2020-10-28,2020-10-01,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,4,3.9554,0.004932182490752158,0.004877188655980271
2020-10-28,2020-10-02,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,5,4.2834,0.006165228113440197,0.005281627620221949
2020-10-28,2020-10-03,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,7,4.5729,0.008631319358816275,0.005638594327990135
2020-10-28,2020-10-04,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,7,4.8127,0.008631319358816275,0.005934278668310728
2020-10-28,2020-10-05,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,6,4.9961,0.007398273736128237,0.006160419235511715
2020-10-28,2020-10-06,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,9,5.1209,0.011097410604192354,0.006314303329223181
2020-10-28,2020-10-07,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,5,5.1867,0.006165228113440197,0.006395437731196055
2020-10-28,2020-10-08,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,5,5.2011,0.006165228113440197,0.006413193588162763
2020-10-28,2020-10-09,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,5,5.1714,0.006165228113440197,0.006376572133168928
2020-10-28,2020-10-10,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,3,5.1041,0.0036991368680641184,0.006293588162762022
2020-10-28,2020-10-11,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,5,5.0057,0.006165228113440197,0.006172256473489519
2020-10-28,2020-10-12,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,4,4.8784,0.004932182490752158,0.006015289765721332
2020-10-28,2020-10-13,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,5,4.7244,0.006165228113440197,0.0058254007398273735
2020-10-28,2020-10-14,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,6,4.5441,0.007398273736128237,0.00560308261405672
2020-10-28,2020-10-15,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,6,4.3384,0.007398273736128237,0.00534944512946979
2020-10-28,2020-10-16,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,5,4.1113,0.006165228113440197,0.005069420468557337
2020-10-28,2020-10-17,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,2,3.87,0.002466091245376079,0.004771886559802713
2020-10-28,2020-10-18,13,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,811,1,3.6234,0.0012330456226880395,0.0044678175092478425
2020-10-28,2020-04-21,14,Sachsen,Saxony,1953,2,1.9305,0.0010240655401945725,0.000988479262672811
2020-10-28,2020-04-22,14,Sachsen,Saxony,1953,3,2.0438,0.0015360983102918587,0.0010464925755248335
2020-10-28,2020-04-23,14,Sachsen,Saxony,1953,3,2.1572,0.0015360983102918587,0.0011045570916538659
2020-10-28,2020-04-24,14,Sachsen,Saxony,1953,2,2.2729,0.0010240655401945725,0.0011637992831541218
2020-10-28,2020-04-25,14,Sachsen,Saxony,1953,2,2.3944,0.0010240655401945725,0.0012260112647209422
2020-10-28,2020-04-26,14,Sachsen,Saxony,1953,1,2.5251,0.0005120327700972862,0.0012929339477726575
2020-10-28,2020-04-27,14,Sachsen,Saxony,1953,1,2.6673,0.0005120327700972862,0.0013657450076804915
2020-10-28,2020-04-28,14,Sachsen,Saxony,1953,1,2.8203,0.0005120327700972862,0.0014440860215053763
2020-10-28,2020-04-29,14,Sachsen,Saxony,1953,0,2.9803,0.0,0.0015260112647209423
2020-10-28,2020-04-30,14,Sachsen,Saxony,1953,1,3.1395,0.0005120327700972862,0.0016075268817204301
2020-10-28,2020-05-01,14,Sachsen,Saxony,1953,3,3.2844,0.0015360983102918587,0.001681720430107527
2020-10-28,2020-05-02,14,Sachsen,Saxony,1953,6,3.3971,0.0030721966205837174,0.0017394265232974911
2020-10-28,2020-05-03,14,Sachsen,Saxony,1953,7,3.4593,0.0035842293906810036,0.0017712749615975422
2020-10-28,2020-05-04,14,Sachsen,Saxony,1953,9,3.4575,0.004608294930875576,0.001770353302611367
2020-10-28,2020-05-05,14,Sachsen,Saxony,1953,8,3.3858,0.00409626216077829,0.0017336405529953917
2020-10-28,2020-05-06,14,Sachsen,Saxony,1953,5,3.2491,0.002560163850486431,0.0016636456733230926
2020-10-28,2020-05-07,14,Sachsen,Saxony,1953,4,3.0614,0.002048131080389145,0.001567537122375832
2020-10-28,2020-05-08,14,Sachsen,Saxony,1953,1,2.8406,0.0005120327700972862,0.0014544802867383511
2020-10-28,2020-05-09,14,Sachsen,Saxony,1953,0,2.6061,0.0,0.0013344086021505376
2020-10-28,2020-05-10,14,Sachsen,Saxony,1953,0,2.3739,0.0,0.0012155145929339478
2020-10-28,2020-05-11,14,Sachsen,Saxony,1953,1,2.1545,0.0005120327700972862,0.0011031746031746033
2020-10-28,2020-05-12,14,Sachsen,Saxony,1953,1,1.9538,0.0005120327700972862,0.0010004096262160778
2020-10-28,2020-05-13,14,Sachsen,Saxony,1953,1,1.7756,0.0005120327700972862,0.0009091653865847414
2020-10-28,2020-05-14,14,Sachsen,Saxony,1953,1,1.6214,0.0005120327700972862,0.0008302099334357399
2020-10-28,2020-05-15,14,Sachsen,Saxony,1953,0,1.4914,0.0,0.0007636456733230927
2020-10-28,2020-05-16,14,Sachsen,Saxony,1953,1,1.3845,0.0005120327700972862,0.0007089093701996928
2020-10-28,2020-05-17,14,Sachsen,Saxony,1953,1,1.2966,0.0005120327700972862,0.0006639016897081413
2020-10-28,2020-05-18,14,Sachsen,Saxony,1953,2,1.2229,0.0010240655401945725,0.0006261648745519713
2020-10-28,2020-05-19,14,Sachsen,Saxony,1953,2,1.1578,0.0010240655401945725,0.000592831541218638
2020-10-28,2020-05-20,14,Sachsen,Saxony,1953,1,1.0976,0.0005120327700972862,0.0005620071684587813
2020-10-28,2020-05-21,14,Sachsen,Saxony,1953,2,1.04,0.0010240655401945725,0.0005325140809011777
2020-10-28,2020-05-22,14,Sachsen,Saxony,1953,1,0.9826,0.0005120327700972862,0.0005031233998975935
2020-10-28,2020-05-23,14,Sachsen,Saxony,1953,1,0.9249,0.0005120327700972862,0.00047357910906298007
2020-10-28,2020-05-24,14,Sachsen,Saxony,1953,1,0.8664,0.0005120327700972862,0.0004436251920122888
2020-10-28,2020-05-25,14,Sachsen,Saxony,1953,1,0.8069,0.0005120327700972862,0.0004131592421915002
2020-10-28,2020-05-26,14,Sachsen,Saxony,1953,1,0.7463,0.0005120327700972862,0.0003821300563236047
2020-10-28,2020-05-27,14,Sachsen,Saxony,1953,1,0.685,0.0005120327700972862,0.0003507424475166411
2020-10-28,2020-05-28,14,Sachsen,Saxony,1953,1,0.6238,0.0005120327700972862,0.0003194060419866872
2020-10-28,2020-05-29,14,Sachsen,Saxony,1953,1,0.5643,0.0005120327700972862,0.0002889400921658986
2020-10-28,2020-05-30,14,Sachsen,Saxony,1953,0,0.5086,0.0,0.0002604198668714798
2020-10-28,2020-05-31,14,Sachsen,Saxony,1953,0,0.4599,0.0,0.00023548387096774192
2020-10-28,2020-06-01,14,Sachsen,Saxony,1953,0,0.4203,0.0,0.0002152073732718894
2020-10-28,2020-06-02,14,Sachsen,Saxony,1953,0,0.391,0.0,0.00020020481310803893
2020-10-28,2020-06-03,14,Sachsen,Saxony,1953,0,0.3722,0.0,0.00019057859703020991
2020-10-28,2020-06-04,14,Sachsen,Saxony,1953,0,0.3636,0.0,0.00018617511520737325
2020-10-28,2020-06-05,14,Sachsen,Saxony,1953,0,0.3639,0.0,0.00018632872503840245
2020-10-28,2020-06-06,14,Sachsen,Saxony,1953,1,0.3713,0.0005120327700972862,0.00019011776753712238
2020-10-28,2020-06-07,14,Sachsen,Saxony,1953,1,0.3831,0.0005120327700972862,0.00019615975422427036
2020-10-28,2020-06-08,14,Sachsen,Saxony,1953,1,0.3979,0.0005120327700972862,0.00020373783922171017
2020-10-28,2020-06-09,14,Sachsen,Saxony,1953,1,0.4155,0.0005120327700972862,0.00021274961597542242
2020-10-28,2020-06-10,14,Sachsen,Saxony,1953,0,0.437,0.0,0.00022375832053251409
2020-10-28,2020-06-11,14,Sachsen,Saxony,1953,0,0.4646,0.0,0.00023789042498719917
2020-10-28,2020-06-12,14,Sachsen,Saxony,1953,0,0.4998,0.0,0.0002559139784946237
2020-10-28,2020-06-13,14,Sachsen,Saxony,1953,1,0.5427,0.0005120327700972862,0.0002778801843317972
2020-10-28,2020-06-14,14,Sachsen,Saxony,1953,1,0.593,0.0005120327700972862,0.0003036354326676907
2020-10-28,2020-06-15,14,Sachsen,Saxony,1953,1,0.651,0.0005120327700972862,0.0003333333333333333
2020-10-28,2020-06-16,14,Sachsen,Saxony,1953,1,0.7176,0.0005120327700972862,0.0003674347158218126
2020-10-28,2020-06-17,14,Sachsen,Saxony,1953,0,0.7949,0.0,0.00040701484895033286
2020-10-28,2020-06-18,14,Sachsen,Saxony,1953,1,0.8853,0.0005120327700972862,0.0004533026113671275
2020-10-28,2020-06-19,14,Sachsen,Saxony,1953,1,0.9894,0.0005120327700972862,0.000506605222734255
2020-10-28,2020-06-20,14,Sachsen,Saxony,1953,1,1.1085,0.0005120327700972862,0.0005675883256528418
2020-10-28,2020-06-21,14,Sachsen,Saxony,1953,1,1.2435,0.0005120327700972862,0.0006367127496159754
2020-10-28,2020-06-22,14,Sachsen,Saxony,1953,1,1.3953,0.0005120327700972862,0.0007144393241167435
2020-10-28,2020-06-23,14,Sachsen,Saxony,1953,1,1.5643,0.0005120327700972862,0.0008009728622631848
2020-10-28,2020-06-24,14,Sachsen,Saxony,1953,2,1.75,0.0010240655401945725,0.0008960573476702509
2020-10-28,2020-06-25,14,Sachsen,Saxony,1953,2,1.951,0.0010240655401945725,0.0009989759344598054
2020-10-28,2020-06-26,14,Sachsen,Saxony,1953,1,2.166,0.0005120327700972862,0.001109062980030722
2020-10-28,2020-06-27,14,Sachsen,Saxony,1953,1,2.3943,0.0005120327700972862,0.0012259600614439323
2020-10-28,2020-06-28,14,Sachsen,Saxony,1953,1,2.6324,0.0005120327700972862,0.0013478750640040962
2020-10-28,2020-06-29,14,Sachsen,Saxony,1953,2,2.8744,0.0010240655401945725,0.0014717869943676395
2020-10-28,2020-06-30,14,Sachsen,Saxony,1953,2,3.1108,0.0010240655401945725,0.001592831541218638
2020-10-28,2020-07-01,14,Sachsen,Saxony,1953,5,3.3306,0.002560163850486431,0.0017053763440860216
2020-10-28,2020-07-02,14,Sachsen,Saxony,1953,6,3.5204,0.0030721966205837174,0.0018025601638504865
2020-10-28,2020-07-03,14,Sachsen,Saxony,1953,6,3.6704,0.0030721966205837174,0.0018793650793650792
2020-10-28,2020-07-04,14,Sachsen,Saxony,1953,6,3.7754,0.0030721966205837174,0.0019331285202252944
2020-10-28,2020-07-05,14,Sachsen,Saxony,1953,5,3.8351,0.002560163850486431,0.0019636968766001024
2020-10-28,2020-07-06,14,Sachsen,Saxony,1953,4,3.8537,0.002048131080389145,0.001973220686123912
2020-10-28,2020-07-07,14,Sachsen,Saxony,1953,2,3.8375,0.0010240655401945725,0.001964925755248336
2020-10-28,2020-07-08,14,Sachsen,Saxony,1953,3,3.7932,0.0015360983102918587,0.0019422427035330262
2020-10-28,2020-07-09,14,Sachsen,Saxony,1953,6,3.724,0.0030721966205837174,0.001906810035842294
2020-10-28,2020-07-10,14,Sachsen,Saxony,1953,5,3.6312,0.002560163850486431,0.001859293394777266
2020-10-28,2020-07-11,14,Sachsen,Saxony,1953,5,3.5209,0.002560163850486431,0.001802816180235535
2020-10-28,2020-07-12,14,Sachsen,Saxony,1953,4,3.4017,0.002048131080389145,0.0017417818740399385
2020-10-28,2020-07-13,14,Sachsen,Saxony,1953,2,3.2855,0.0010240655401945725,0.0016822836661546338
2020-10-28,2020-07-14,14,Sachsen,Saxony,1953,0,3.1851,0.0,0.0016308755760368664
2020-10-28,2020-07-15,14,Sachsen,Saxony,1953,0,3.1108,0.0,0.001592831541218638
2020-10-28,2020-07-16,14,Sachsen,Saxony,1953,0,3.0666,0.0,0.001570199692780338
2020-10-28,2020-07-17,14,Sachsen,Saxony,1953,3,3.0502,0.0015360983102918587,0.0015618023553507423
