,date,bundesland,trend,new_detections
1284,2020-06-26,Hessen,7.1423,5
1285,2020-06-27,Hessen,7.4566,9
1286,2020-06-28,Hessen,7.761,10
1287,2020-06-29,Hessen,8.0469,9
1288,2020-06-30,Hessen,8.3098,12
1289,2020-07-01,Hessen,8.5473,10
1290,2020-07-02,Hessen,8.7644,9
1291,2020-07-03,Hessen,8.9688,8
1292,2020-07-04,Hessen,9.1689,6
1293,2020-07-05,Hessen,9.371,8
1294,2020-07-06,Hessen,9.5751,7
1295,2020-07-07,Hessen,9.7786,9
1296,2020-07-08,Hessen,9.9736,8
1297,2020-07-09,Hessen,10.1507,7
1298,2020-07-10,Hessen,10.2964,12
1299,2020-07-11,Hessen,10.3912,16
1300,2020-07-12,Hessen,10.4188,13
1301,2020-07-13,Hessen,10.374,16
1302,2020-07-14,Hessen,10.2571,15
1303,2020-07-15,Hessen,10.0795,11
1304,2020-07-16,Hessen,9.8618,9
1305,2020-07-17,Hessen,9.627,8
1306,2020-07-18,Hessen,9.3958,9
1307,2020-07-19,Hessen,9.1861,8
1308,2020-07-20,Hessen,9.0148,6
1309,2020-07-21,Hessen,8.8965,7
1310,2020-07-22,Hessen,8.8396,4
1311,2020-07-23,Hessen,8.8488,6
1312,2020-07-24,Hessen,8.9194,7
1313,2020-07-25,Hessen,9.0405,7
1314,2020-07-26,Hessen,9.1977,9
1315,2020-07-27,Hessen,9.3725,10
1316,2020-07-28,Hessen,9.5459,11
1317,2020-07-29,Hessen,9.7002,9
1318,2020-07-30,Hessen,9.8206,14
1319,2020-07-31,Hessen,9.8909,14
1320,2020-08-01,Hessen,9.9032,12
1321,2020-08-02,Hessen,9.858,13
1322,2020-08-03,Hessen,9.7598,13
1323,2020-08-04,Hessen,9.6194,10
1324,2020-08-05,Hessen,9.4543,10
1325,2020-08-06,Hessen,9.2825,7
1326,2020-08-07,Hessen,9.1232,5
1327,2020-08-08,Hessen,8.991,5
1328,2020-08-09,Hessen,8.8923,6
1329,2020-08-10,Hessen,8.8255,7
1330,2020-08-11,Hessen,8.7832,9
1331,2020-08-12,Hessen,8.7544,11
1332,2020-08-13,Hessen,8.7285,10
1333,2020-08-14,Hessen,8.6993,12
1334,2020-08-15,Hessen,8.6634,11
1335,2020-08-16,Hessen,8.6236,11
1336,2020-08-17,Hessen,8.5878,9
1337,2020-08-18,Hessen,8.5684,6
1338,2020-08-19,Hessen,8.5786,6
1339,2020-08-20,Hessen,8.6267,6
1340,2020-08-21,Hessen,8.7155,7
1341,2020-08-22,Hessen,8.8429,6
1342,2020-08-23,Hessen,9.0031,7
1343,2020-08-24,Hessen,9.1848,7
1344,2020-08-25,Hessen,9.3725,10
1345,2020-08-26,Hessen,9.5466,13
1346,2020-08-27,Hessen,9.6884,15
1347,2020-08-28,Hessen,9.7865,14
1348,2020-08-29,Hessen,9.8398,11
1349,2020-08-30,Hessen,9.8557,11
1350,2020-08-31,Hessen,9.8442,11
1351,2020-09-01,Hessen,9.8171,10
1352,2020-09-02,Hessen,9.789,7
1353,2020-09-03,Hessen,9.7745,4
1354,2020-09-04,Hessen,9.7828,7
1355,2020-09-05,Hessen,9.8115,9
1356,2020-09-06,Hessen,9.8527,11
1357,2020-09-07,Hessen,9.8967,16
1358,2020-09-08,Hessen,9.9364,14
1359,2020-09-09,Hessen,9.9766,12
1360,2020-09-10,Hessen,10.0304,10
1361,2020-09-11,Hessen,10.1149,13
1362,2020-09-12,Hessen,10.2471,9
1363,2020-09-13,Hessen,10.4498,10
1364,2020-09-14,Hessen,10.7434,9
1365,2020-09-15,Hessen,11.1472,9
1366,2020-09-16,Hessen,11.6772,8
1367,2020-09-17,Hessen,12.3451,9
1368,2020-09-18,Hessen,13.155,9
1369,2020-09-19,Hessen,14.1047,9
1370,2020-09-20,Hessen,15.1833,14
1371,2020-09-21,Hessen,16.37,16
1372,2020-09-22,Hessen,17.6414,21
1373,2020-09-23,Hessen,18.9736,20
1374,2020-09-24,Hessen,20.3491,22
1375,2020-09-25,Hessen,21.7528,23
1376,2020-09-26,Hessen,23.1726,17
1377,2020-09-27,Hessen,24.5991,22
1378,2020-09-28,Hessen,26.0105,32
1379,2020-09-29,Hessen,27.3798,35
1380,2020-09-30,Hessen,28.6919,30
1381,2020-10-01,Hessen,29.947,32
1382,2020-10-02,Hessen,31.148,30
1383,2020-10-03,Hessen,32.3017,27
1384,2020-10-04,Hessen,33.4129,25
1385,2020-10-05,Hessen,34.4755,40
1386,2020-10-06,Hessen,35.4668,43
1387,2020-10-07,Hessen,36.3749,43
1388,2020-10-08,Hessen,37.2033,42
1389,2020-10-09,Hessen,37.9684,39
1390,2020-10-10,Hessen,38.6965,29
1391,2020-10-11,Hessen,39.4158,35
1392,2020-04-21,Mecklenburg-Vorpommern,0.4929,1
1393,2020-04-22,Mecklenburg-Vorpommern,0.5894,0
1394,2020-04-23,Mecklenburg-Vorpommern,0.6869,0
1395,2020-04-24,Mecklenburg-Vorpommern,0.7853,0
1396,2020-04-25,Mecklenburg-Vorpommern,0.8829,1
1397,2020-04-26,Mecklenburg-Vorpommern,0.9768,1
1398,2020-04-27,Mecklenburg-Vorpommern,1.064,1
1399,2020-04-28,Mecklenburg-Vorpommern,1.1417,1
1400,2020-04-29,Mecklenburg-Vorpommern,1.2069,2
1401,2020-04-30,Mecklenburg-Vorpommern,1.2565,2
1402,2020-05-01,Mecklenburg-Vorpommern,1.2887,2
1403,2020-05-02,Mecklenburg-Vorpommern,1.3033,2
1404,2020-05-03,Mecklenburg-Vorpommern,1.3017,0
1405,2020-05-04,Mecklenburg-Vorpommern,1.2865,1
1406,2020-05-05,Mecklenburg-Vorpommern,1.2577,1
1407,2020-05-06,Mecklenburg-Vorpommern,1.2149,2
1408,2020-05-07,Mecklenburg-Vorpommern,1.1568,2
1409,2020-05-08,Mecklenburg-Vorpommern,1.0842,2
1410,2020-05-09,Mecklenburg-Vorpommern,0.9992,2
1411,2020-05-10,Mecklenburg-Vorpommern,0.9058,1
1412,2020-05-11,Mecklenburg-Vorpommern,0.8101,1
1413,2020-05-12,Mecklenburg-Vorpommern,0.7184,0
1414,2020-05-13,Mecklenburg-Vorpommern,0.6372,0
1415,2020-05-14,Mecklenburg-Vorpommern,0.5717,0
1416,2020-05-15,Mecklenburg-Vorpommern,0.5259,0
1417,2020-05-16,Mecklenburg-Vorpommern,0.5024,0
1418,2020-05-17,Mecklenburg-Vorpommern,0.503,0
1419,2020-05-18,Mecklenburg-Vorpommern,0.5285,0
1420,2020-05-19,Mecklenburg-Vorpommern,0.5784,0
1421,2020-05-20,Mecklenburg-Vorpommern,0.6515,0
1422,2020-05-21,Mecklenburg-Vorpommern,0.7452,0
1423,2020-05-22,Mecklenburg-Vorpommern,0.8557,1
1424,2020-05-23,Mecklenburg-Vorpommern,0.9777,1
1425,2020-05-24,Mecklenburg-Vorpommern,1.1061,1
1426,2020-05-25,Mecklenburg-Vorpommern,1.2361,2
1427,2020-05-26,Mecklenburg-Vorpommern,1.3624,2
1428,2020-05-27,Mecklenburg-Vorpommern,1.4813,1
1429,2020-05-28,Mecklenburg-Vorpommern,1.5906,1
1430,2020-05-29,Mecklenburg-Vorpommern,1.6867,1
1431,2020-05-30,Mecklenburg-Vorpommern,1.7652,3
1432,2020-05-31,Mecklenburg-Vorpommern,1.8202,3
1433,2020-06-01,Mecklenburg-Vorpommern,1.8483,4
1434,2020-06-02,Mecklenburg-Vorpommern,1.8483,4
1435,2020-06-03,Mecklenburg-Vorpommern,1.8236,2
1436,2020-06-04,Mecklenburg-Vorpommern,1.7816,1
1437,2020-06-05,Mecklenburg-Vorpommern,1.7303,0
1438,2020-06-06,Mecklenburg-Vorpommern,1.6759,1
1439,2020-06-07,Mecklenburg-Vorpommern,1.6213,1
1440,2020-06-08,Mecklenburg-Vorpommern,1.568,2
1441,2020-06-09,Mecklenburg-Vorpommern,1.5164,2
1442,2020-06-10,Mecklenburg-Vorpommern,1.4675,2
1443,2020-06-11,Mecklenburg-Vorpommern,1.4234,1
1444,2020-06-12,Mecklenburg-Vorpommern,1.3873,0
1445,2020-06-13,Mecklenburg-Vorpommern,1.3616,0
1446,2020-06-14,Mecklenburg-Vorpommern,1.3457,1
1447,2020-06-15,Mecklenburg-Vorpommern,1.3364,1
1448,2020-06-16,Mecklenburg-Vorpommern,1.33,1
1449,2020-06-17,Mecklenburg-Vorpommern,1.3218,2
1450,2020-06-18,Mecklenburg-Vorpommern,1.3067,2
1451,2020-06-19,Mecklenburg-Vorpommern,1.2808,2
1452,2020-06-20,Mecklenburg-Vorpommern,1.2417,3
1453,2020-06-21,Mecklenburg-Vorpommern,1.1883,2
1454,2020-06-22,Mecklenburg-Vorpommern,1.1231,2
1455,2020-06-23,Mecklenburg-Vorpommern,1.0502,1
1456,2020-06-24,Mecklenburg-Vorpommern,0.9755,0
1457,2020-06-25,Mecklenburg-Vorpommern,0.9048,0
1458,2020-06-26,Mecklenburg-Vorpommern,0.842,0
1459,2020-06-27,Mecklenburg-Vorpommern,0.7889,0
1460,2020-06-28,Mecklenburg-Vorpommern,0.7459,0
1461,2020-06-29,Mecklenburg-Vorpommern,0.7119,1
1462,2020-06-30,Mecklenburg-Vorpommern,0.6839,1
1463,2020-07-01,Mecklenburg-Vorpommern,0.66,1
1464,2020-07-02,Mecklenburg-Vorpommern,0.6385,1
1465,2020-07-03,Mecklenburg-Vorpommern,0.6185,1
1466,2020-07-04,Mecklenburg-Vorpommern,0.6,1
1467,2020-07-05,Mecklenburg-Vorpommern,0.5836,1
1468,2020-07-06,Mecklenburg-Vorpommern,0.5707,0
1469,2020-07-07,Mecklenburg-Vorpommern,0.5636,0
1470,2020-07-08,Mecklenburg-Vorpommern,0.5633,0
1471,2020-07-09,Mecklenburg-Vorpommern,0.57,1
1472,2020-07-10,Mecklenburg-Vorpommern,0.5824,1
1473,2020-07-11,Mecklenburg-Vorpommern,0.6003,1
1474,2020-07-12,Mecklenburg-Vorpommern,0.6242,1
1475,2020-07-13,Mecklenburg-Vorpommern,0.6556,1
1476,2020-07-14,Mecklenburg-Vorpommern,0.6965,0
1477,2020-07-15,Mecklenburg-Vorpommern,0.7497,0
1478,2020-07-16,Mecklenburg-Vorpommern,0.8166,0
1479,2020-07-17,Mecklenburg-Vorpommern,0.8972,0
1480,2020-07-18,Mecklenburg-Vorpommern,0.9897,0
1481,2020-07-19,Mecklenburg-Vorpommern,1.0906,0
1482,2020-07-20,Mecklenburg-Vorpommern,1.1944,0
1483,2020-07-21,Mecklenburg-Vorpommern,1.2935,1
1484,2020-07-22,Mecklenburg-Vorpommern,1.3778,2
1485,2020-07-23,Mecklenburg-Vorpommern,1.4365,4
1486,2020-07-24,Mecklenburg-Vorpommern,1.4604,4
1487,2020-07-25,Mecklenburg-Vorpommern,1.4451,4
1488,2020-07-26,Mecklenburg-Vorpommern,1.3914,3
1489,2020-07-27,Mecklenburg-Vorpommern,1.3052,2
1490,2020-07-28,Mecklenburg-Vorpommern,1.1957,1
1491,2020-07-29,Mecklenburg-Vorpommern,1.0734,1
1492,2020-07-30,Mecklenburg-Vorpommern,0.9484,0
1493,2020-07-31,Mecklenburg-Vorpommern,0.8306,0
1494,2020-08-01,Mecklenburg-Vorpommern,0.7281,0
1495,2020-08-02,Mecklenburg-Vorpommern,0.6475,0
1496,2020-08-03,Mecklenburg-Vorpommern,0.5935,0
1497,2020-08-04,Mecklenburg-Vorpommern,0.57,0
1498,2020-08-05,Mecklenburg-Vorpommern,0.5793,0
1499,2020-08-06,Mecklenburg-Vorpommern,0.6228,0
1500,2020-08-07,Mecklenburg-Vorpommern,0.7008,0
1501,2020-08-08,Mecklenburg-Vorpommern,0.812,0
1502,2020-08-09,Mecklenburg-Vorpommern,0.9541,0
1503,2020-08-10,Mecklenburg-Vorpommern,1.123,1
1504,2020-08-11,Mecklenburg-Vorpommern,1.3127,1
1505,2020-08-12,Mecklenburg-Vorpommern,1.5169,1
1506,2020-08-13,Mecklenburg-Vorpommern,1.7287,1
1507,2020-08-14,Mecklenburg-Vorpommern,1.9403,2
1508,2020-08-15,Mecklenburg-Vorpommern,2.1423,2
1509,2020-08-16,Mecklenburg-Vorpommern,2.3254,3
1510,2020-08-17,Mecklenburg-Vorpommern,2.4802,4
1511,2020-08-18,Mecklenburg-Vorpommern,2.5984,4
1512,2020-08-19,Mecklenburg-Vorpommern,2.6749,5
1513,2020-08-20,Mecklenburg-Vorpommern,2.7074,4
1514,2020-08-21,Mecklenburg-Vorpommern,2.6982,3
1515,2020-08-22,Mecklenburg-Vorpommern,2.6522,3
1516,2020-08-23,Mecklenburg-Vorpommern,2.5749,4
1517,2020-08-24,Mecklenburg-Vorpommern,2.4725,2
1518,2020-08-25,Mecklenburg-Vorpommern,2.354,2
1519,2020-08-26,Mecklenburg-Vorpommern,2.2276,2
1520,2020-08-27,Mecklenburg-Vorpommern,2.1006,2
1521,2020-08-28,Mecklenburg-Vorpommern,1.9801,2
1522,2020-08-29,Mecklenburg-Vorpommern,1.8726,1
1523,2020-08-30,Mecklenburg-Vorpommern,1.7851,0
1524,2020-08-31,Mecklenburg-Vorpommern,1.7226,0
1525,2020-09-01,Mecklenburg-Vorpommern,1.6864,0
1526,2020-09-02,Mecklenburg-Vorpommern,1.6747,0
1527,2020-09-03,Mecklenburg-Vorpommern,1.6821,1
1528,2020-09-04,Mecklenburg-Vorpommern,1.6999,1
1529,2020-09-05,Mecklenburg-Vorpommern,1.7179,3
1530,2020-09-06,Mecklenburg-Vorpommern,1.7249,4
1531,2020-09-07,Mecklenburg-Vorpommern,1.7118,4
1532,2020-09-08,Mecklenburg-Vorpommern,1.6743,4
1533,2020-09-09,Mecklenburg-Vorpommern,1.6126,3
1534,2020-09-10,Mecklenburg-Vorpommern,1.5316,2
1535,2020-09-11,Mecklenburg-Vorpommern,1.4389,1
1536,2020-09-12,Mecklenburg-Vorpommern,1.3433,0
1537,2020-09-13,Mecklenburg-Vorpommern,1.2522,0
1538,2020-09-14,Mecklenburg-Vorpommern,1.1708,1
1539,2020-09-15,Mecklenburg-Vorpommern,1.1017,1
1540,2020-09-16,Mecklenburg-Vorpommern,1.0469,1
1541,2020-09-17,Mecklenburg-Vorpommern,1.0084,2
1542,2020-09-18,Mecklenburg-Vorpommern,0.9882,2
1543,2020-09-19,Mecklenburg-Vorpommern,0.9901,1
1544,2020-09-20,Mecklenburg-Vorpommern,1.0199,1
1545,2020-09-21,Mecklenburg-Vorpommern,1.0836,0
1546,2020-09-22,Mecklenburg-Vorpommern,1.1871,0
1547,2020-09-23,Mecklenburg-Vorpommern,1.3341,0
1548,2020-09-24,Mecklenburg-Vorpommern,1.5258,0
1549,2020-09-25,Mecklenburg-Vorpommern,1.7609,0
1550,2020-09-26,Mecklenburg-Vorpommern,2.0351,1
1551,2020-09-27,Mecklenburg-Vorpommern,2.3405,2
1552,2020-09-28,Mecklenburg-Vorpommern,2.6669,4
1553,2020-09-29,Mecklenburg-Vorpommern,3.0039,4
1554,2020-09-30,Mecklenburg-Vorpommern,3.3433,4
1555,2020-10-01,Mecklenburg-Vorpommern,3.6792,4
1556,2020-10-02,Mecklenburg-Vorpommern,4.0069,5
1557,2020-10-03,Mecklenburg-Vorpommern,4.3223,6
1558,2020-10-04,Mecklenburg-Vorpommern,4.6233,5
1559,2020-10-05,Mecklenburg-Vorpommern,4.9113,5
1560,2020-10-06,Mecklenburg-Vorpommern,5.1882,7
1561,2020-10-07,Mecklenburg-Vorpommern,5.4564,3
1562,2020-10-08,Mecklenburg-Vorpommern,5.7216,6
1563,2020-10-09,Mecklenburg-Vorpommern,5.9848,6
1564,2020-10-10,Mecklenburg-Vorpommern,6.2474,5
1565,2020-10-11,Mecklenburg-Vorpommern,6.5111,7
1566,2020-04-21,Niedersachsen,14.5653,13
1567,2020-04-22,Niedersachsen,14.8658,13
1568,2020-04-23,Niedersachsen,15.1631,15
1569,2020-04-24,Niedersachsen,15.4504,11
1570,2020-04-25,Niedersachsen,15.7205,14
1571,2020-04-26,Niedersachsen,15.9573,18
1572,2020-04-27,Niedersachsen,16.1414,16
1573,2020-04-28,Niedersachsen,16.2572,17
1574,2020-04-29,Niedersachsen,16.289,16
1575,2020-04-30,Niedersachsen,16.2227,18
1576,2020-05-01,Niedersachsen,16.0433,21
1577,2020-05-02,Niedersachsen,15.7395,23
1578,2020-05-03,Niedersachsen,15.3102,19
1579,2020-05-04,Niedersachsen,14.7683,17
1580,2020-05-05,Niedersachsen,14.1346,12
1581,2020-05-06,Niedersachsen,13.4339,11
1582,2020-05-07,Niedersachsen,12.687,13
1583,2020-05-08,Niedersachsen,11.9098,10
1584,2020-05-09,Niedersachsen,11.1189,9
1585,2020-05-10,Niedersachsen,10.3268,12
1586,2020-05-11,Niedersachsen,9.542,8
1587,2020-05-12,Niedersachsen,8.7764,10
1588,2020-05-13,Niedersachsen,8.0385,9
1589,2020-05-14,Niedersachsen,7.3397,6
1590,2020-05-15,Niedersachsen,6.6929,6
1591,2020-05-16,Niedersachsen,6.1085,5
1592,2020-05-17,Niedersachsen,5.5956,4
1593,2020-05-18,Niedersachsen,5.161,2
1594,2020-05-19,Niedersachsen,4.8082,3
1595,2020-05-20,Niedersachsen,4.5345,3
1596,2020-05-21,Niedersachsen,4.3337,3
1597,2020-05-22,Niedersachsen,4.1963,3
1598,2020-05-23,Niedersachsen,4.1101,5
1599,2020-05-24,Niedersachsen,4.0609,5
1600,2020-05-25,Niedersachsen,4.0358,5
1601,2020-05-26,Niedersachsen,4.0241,5
1602,2020-05-27,Niedersachsen,4.0169,7
1603,2020-05-28,Niedersachsen,4.0072,5
1604,2020-05-29,Niedersachsen,3.9942,5
1605,2020-05-30,Niedersachsen,3.9788,4
1606,2020-05-31,Niedersachsen,3.9641,2
1607,2020-06-01,Niedersachsen,3.9531,3
1608,2020-06-02,Niedersachsen,3.945,4
1609,2020-06-03,Niedersachsen,3.9371,4
1610,2020-06-04,Niedersachsen,3.9266,5
1611,2020-06-05,Niedersachsen,3.9112,4
1612,2020-06-06,Niedersachsen,3.8904,3
1613,2020-06-07,Niedersachsen,3.864,5
1614,2020-06-08,Niedersachsen,3.83,6
1615,2020-06-09,Niedersachsen,3.7888,6
1616,2020-06-10,Niedersachsen,3.7449,6
1617,2020-06-11,Niedersachsen,3.7075,6
1618,2020-06-12,Niedersachsen,3.6901,2
1619,2020-06-13,Niedersachsen,3.7109,1
1620,2020-06-14,Niedersachsen,3.7846,2
1621,2020-06-15,Niedersachsen,3.9205,1
1622,2020-06-16,Niedersachsen,4.1246,1
1623,2020-06-17,Niedersachsen,4.3967,1
1624,2020-06-18,Niedersachsen,4.7305,2
1625,2020-06-19,Niedersachsen,5.1129,2
1626,2020-06-20,Niedersachsen,5.5253,5
1627,2020-06-21,Niedersachsen,5.943,6
1628,2020-06-22,Niedersachsen,6.3401,9
1629,2020-06-23,Niedersachsen,6.6909,9
1630,2020-06-24,Niedersachsen,6.9751,9
1631,2020-06-25,Niedersachsen,7.1767,11
1632,2020-06-26,Niedersachsen,7.2841,9
1633,2020-06-27,Niedersachsen,7.2932,11
1634,2020-06-28,Niedersachsen,7.2033,11
1635,2020-06-29,Niedersachsen,7.0212,11
1636,2020-06-30,Niedersachsen,6.7613,8
1637,2020-07-01,Niedersachsen,6.4458,5
1638,2020-07-02,Niedersachsen,6.0995,3
1639,2020-07-03,Niedersachsen,5.7443,3
1640,2020-07-04,Niedersachsen,5.396,5
1641,2020-07-05,Niedersachsen,5.0647,5
1642,2020-07-06,Niedersachsen,4.7598,5
1643,2020-07-07,Niedersachsen,4.4906,6
1644,2020-07-08,Niedersachsen,4.2669,4
1645,2020-07-09,Niedersachsen,4.1015,1
1646,2020-07-10,Niedersachsen,4.0066,3
1647,2020-07-11,Niedersachsen,3.9883,3
1648,2020-07-12,Niedersachsen,4.0505,2
1649,2020-07-13,Niedersachsen,4.1955,3
1650,2020-07-14,Niedersachsen,4.421,2
1651,2020-07-15,Niedersachsen,4.7227,2
1652,2020-07-16,Niedersachsen,5.0913,4
1653,2020-07-17,Niedersachsen,5.5121,6
1654,2020-07-18,Niedersachsen,5.9681,9
1655,2020-07-19,Niedersachsen,6.4435,10
1656,2020-07-20,Niedersachsen,6.9283,12
1657,2020-07-21,Niedersachsen,7.4199,12
1658,2020-07-22,Niedersachsen,7.9256,11
1659,2020-07-23,Niedersachsen,8.462,8
1660,2020-07-24,Niedersachsen,9.0517,7
1661,2020-07-25,Niedersachsen,9.7165,5
1662,2020-07-26,Niedersachsen,10.4742,8
1663,2020-07-27,Niedersachsen,11.3329,6
1664,2020-07-28,Niedersachsen,12.296,7
1665,2020-07-29,Niedersachsen,13.356,10
1666,2020-07-30,Niedersachsen,14.495,12
1667,2020-07-31,Niedersachsen,15.6884,19
1668,2020-08-01,Niedersachsen,16.9064,18
1669,2020-08-02,Niedersachsen,18.126,19
1670,2020-08-03,Niedersachsen,19.3264,21
1671,2020-08-04,Niedersachsen,20.4884,16
1672,2020-08-05,Niedersachsen,21.5962,17
1673,2020-08-06,Niedersachsen,22.6252,19
1674,2020-08-07,Niedersachsen,23.5414,23
1675,2020-08-08,Niedersachsen,24.3036,32
1676,2020-08-09,Niedersachsen,24.8696,34
1677,2020-08-10,Niedersachsen,25.2125,33
1678,2020-08-11,Niedersachsen,25.3236,31
1679,2020-08-12,Niedersachsen,25.2099,28
1680,2020-08-13,Niedersachsen,24.8898,28
1681,2020-08-14,Niedersachsen,24.3871,21
1682,2020-08-15,Niedersachsen,23.732,23
1683,2020-08-16,Niedersachsen,22.9478,26
1684,2020-08-17,Niedersachsen,22.0564,24
1685,2020-08-18,Niedersachsen,21.0857,18
1686,2020-08-19,Niedersachsen,20.0676,15
1687,2020-08-20,Niedersachsen,19.0279,16
1688,2020-08-21,Niedersachsen,17.9821,15
1689,2020-08-22,Niedersachsen,16.9396,17
1690,2020-08-23,Niedersachsen,15.9041,19
1691,2020-08-24,Niedersachsen,14.8792,17
1692,2020-08-25,Niedersachsen,13.8747,17
1693,2020-08-26,Niedersachsen,12.9048,14
1694,2020-08-27,Niedersachsen,11.9898,9
1695,2020-08-28,Niedersachsen,11.1523,7
1696,2020-08-29,Niedersachsen,10.4087,7
1697,2020-08-30,Niedersachsen,9.7674,8
1698,2020-08-31,Niedersachsen,9.2298,11
1699,2020-09-01,Niedersachsen,8.7938,9
1700,2020-09-02,Niedersachsen,8.4608,9
1701,2020-09-03,Niedersachsen,8.2327,8
1702,2020-09-04,Niedersachsen,8.1124,7
1703,2020-09-05,Niedersachsen,8.1024,8
1704,2020-09-06,Niedersachsen,8.2029,6
1705,2020-09-07,Niedersachsen,8.414,9
1706,2020-09-08,Niedersachsen,8.7312,9
1707,2020-09-09,Niedersachsen,9.1515,9
1708,2020-09-10,Niedersachsen,9.6722,11
1709,2020-09-11,Niedersachsen,10.2902,7
1710,2020-09-12,Niedersachsen,11.0053,8
1711,2020-09-13,Niedersachsen,11.8106,12
1712,2020-09-14,Niedersachsen,12.6932,15
1713,2020-09-15,Niedersachsen,13.6406,18
1714,2020-09-16,Niedersachsen,14.6448,19
1715,2020-09-17,Niedersachsen,15.7068,15
1716,2020-09-18,Niedersachsen,16.8359,14
1717,2020-09-19,Niedersachsen,18.0404,16
1718,2020-09-20,Niedersachsen,19.3226,15
1719,2020-09-21,Niedersachsen,20.681,19
1720,2020-09-22,Niedersachsen,22.1052,23
1721,2020-09-23,Niedersachsen,23.5816,27
1722,2020-09-24,Niedersachsen,25.0984,24
1723,2020-09-25,Niedersachsen,26.6504,28
1724,2020-09-26,Niedersachsen,28.2305,29
1725,2020-09-27,Niedersachsen,29.8342,29
1726,2020-09-28,Niedersachsen,31.4586,37
1727,2020-09-29,Niedersachsen,33.0988,36
1728,2020-09-30,Niedersachsen,34.7614,36
1729,2020-10-01,Niedersachsen,36.4587,36
1730,2020-10-02,Niedersachsen,38.2052,32
1731,2020-10-03,Niedersachsen,40.0149,31
1732,2020-10-04,Niedersachsen,41.8891,36
1733,2020-10-05,Niedersachsen,43.8112,46
1734,2020-10-06,Niedersachsen,45.7527,47
1735,2020-10-07,Niedersachsen,47.6896,53
1736,2020-10-08,Niedersachsen,49.6003,58
1737,2020-10-09,Niedersachsen,51.474,57
1738,2020-10-10,Niedersachsen,53.3165,52
1739,2020-10-11,Niedersachsen,55.1446,48
1740,2020-04-21,Nordrhein-Westfalen,44.3962,36
1741,2020-04-22,Nordrhein-Westfalen,43.1391,40
1742,2020-04-23,Nordrhein-Westfalen,41.8652,42
1743,2020-04-24,Nordrhein-Westfalen,40.5514,40
1744,2020-04-25,Nordrhein-Westfalen,39.175,41
1745,2020-04-26,Nordrhein-Westfalen,37.712,43
1746,2020-04-27,Nordrhein-Westfalen,36.1422,44
1747,2020-04-28,Nordrhein-Westfalen,34.4559,46
1748,2020-04-29,Nordrhein-Westfalen,32.6591,39
1749,2020-04-30,Nordrhein-Westfalen,30.781,38
1750,2020-05-01,Nordrhein-Westfalen,28.8633,31
1751,2020-05-02,Nordrhein-Westfalen,26.9624,23
1752,2020-05-03,Nordrhein-Westfalen,25.1387,19
1753,2020-05-04,Nordrhein-Westfalen,23.4448,14
1754,2020-05-05,Nordrhein-Westfalen,21.9211,12
1755,2020-05-06,Nordrhein-Westfalen,20.5889,14
1756,2020-05-07,Nordrhein-Westfalen,19.45,16
1757,2020-05-08,Nordrhein-Westfalen,18.4925,18
1758,2020-05-09,Nordrhein-Westfalen,17.6982,17
1759,2020-05-10,Nordrhein-Westfalen,17.0475,18
1760,2020-05-11,Nordrhein-Westfalen,16.5194,20
1761,2020-05-12,Nordrhein-Westfalen,16.0952,17
1762,2020-05-13,Nordrhein-Westfalen,15.7627,20
1763,2020-05-14,Nordrhein-Westfalen,15.5117,18
1764,2020-05-15,Nordrhein-Westfalen,15.3405,16
1765,2020-05-16,Nordrhein-Westfalen,15.2525,15
1766,2020-05-17,Nordrhein-Westfalen,15.252,11
1767,2020-05-18,Nordrhein-Westfalen,15.3433,11
1768,2020-05-19,Nordrhein-Westfalen,15.5219,14
1769,2020-05-20,Nordrhein-Westfalen,15.7746,12
1770,2020-05-21,Nordrhein-Westfalen,16.0854,16
1771,2020-05-22,Nordrhein-Westfalen,16.4304,13
1772,2020-05-23,Nordrhein-Westfalen,16.7857,12
1773,2020-05-24,Nordrhein-Westfalen,17.1207,21
1774,2020-05-25,Nordrhein-Westfalen,17.3951,24
1775,2020-05-26,Nordrhein-Westfalen,17.5762,25
1776,2020-05-27,Nordrhein-Westfalen,17.6447,28
1777,2020-05-28,Nordrhein-Westfalen,17.596,21
1778,2020-05-29,Nordrhein-Westfalen,17.4465,18
1779,2020-05-30,Nordrhein-Westfalen,17.2192,17
1780,2020-05-31,Nordrhein-Westfalen,16.938,17
1781,2020-06-01,Nordrhein-Westfalen,16.6268,16
1782,2020-06-02,Nordrhein-Westfalen,16.3094,15
1783,2020-06-03,Nordrhein-Westfalen,16.0082,13
1784,2020-06-04,Nordrhein-Westfalen,15.7432,10
1785,2020-06-05,Nordrhein-Westfalen,15.5284,13
1786,2020-06-06,Nordrhein-Westfalen,15.3662,15
1787,2020-06-07,Nordrhein-Westfalen,15.2539,13
1788,2020-06-08,Nordrhein-Westfalen,15.1882,14
1789,2020-06-09,Nordrhein-Westfalen,15.1612,13
1790,2020-06-10,Nordrhein-Westfalen,15.1627,14
1791,2020-06-11,Nordrhein-Westfalen,15.1782,17
1792,2020-06-12,Nordrhein-Westfalen,15.1907,15
1793,2020-06-13,Nordrhein-Westfalen,15.187,17
1794,2020-06-14,Nordrhein-Westfalen,15.1534,17
1795,2020-06-15,Nordrhein-Westfalen,15.08,18
1796,2020-06-16,Nordrhein-Westfalen,14.9605,20
1797,2020-06-17,Nordrhein-Westfalen,14.7944,21
